STT,漢字,音（漢越）,読み方,意味
1225,郷愁,HƯƠNG SẦU,きょうしゅう,nhớ nhà / nhớ những thứ xa xưa
1226,行濦,HÀNH CHÍNH,ぎょうせい,hành chính
1227,郷域,HƯẠNG THỔ,きょうど,cố hương / nơi sinh ra
1228,城下,THÀNH HẠ,じょうか,dưới / xung quanh lâu đài
1229,情勢,TÌNH THẾ,じょうせい,tình thế
1230,消息,TIÊU TỨC,しょうそく,tin tức / tình hình
1231,情緒,TÌNH TỰ,じょうしょ / じょうちょ,cảm xúc / cảm nhận
1232,情熱,TÌNH NHIỆT,じょうねつ,nhiệt huyết
1233,照明,CHIẾU MINH,しょうめい,chiếu sáng
1234,条約,ĐIỀU ƯỚC,じょうやく,công ước / hiệp định
1235,聴覚,THÍNH GIÁC,ちょうかく,thính giác
1236,両極,LƯỠNG CỰC,りょうきょく,2 phía đối nhau (đông/tây / âm/dương)
1237,領土,LĨNH THỔ,りょうど,lãnh thổ
1238,脅威,HIẾP UY,きょうい,uy hiếp / đe dọa
1239,凶器,HUNG KHÍ,きょうき,hung khí
1240,恐慌,KHỦNG HOẢNG,きょうこう,khủng hoảng
1241,強豪,CƯỜNG HÀO,きょうごう,kì cựu / hùng mạnh
1242,競売,CẠNH MẠI,きょうばい,bán đấu giá
1243,証券,CHỨNG KHOÁN,しょうけん,chứng khoán
1244,衝動,XUNG ĐỘNG,しょうどう,hành động bộc phát / xung động
1245,商標,THƯƠNG TIÊU,しょうひょう,thương hiệu / nhãn mác
1246,抄本,SAO BỔN,しょうほん,bản sao
1247,静脈,TĨNH MẠCH,じょうみゃく,tĩnh mạch
1248,賞与,THƯỞNG DỮ,しょうよ,tiền thưởng
1249,剰余,THẶNG DƯ,じょうよ,số dư
1250,条例,ĐIỀU LỆ,じょうれい,điều lệ / quy định
1251,常連,THƯỞNG LIÊN,じょうれん,khách quen
1252,兆候,TRIỆU HẬU,ちょうこう,triệu chứng / dấu hiệu
1253,長寿,TRƯỜNG THỌ,ちょうじゅ,sống lâu / sống thọ
1254,聴衆,THÍNH CHÚNG,ちょうしゅう,người nghe / khán giả
1255,帳簿,TRƯỚNG BỘ,ちょうぼ,sổ sách kế toán
1256,潮流,TRIỀU LƯU,ちょうりゅう,trào lưu
1257,氷河,BĂNG HÀ,ひょうが,băng hà (nước đông cứng lại)
1258,標的,TIÊU ĐÍCH,ひょうてき,mục tiêu / đích / bia bắn
1259,表裏,BIỂU LÝ,ひょうり,2 mặt (trong ngoài / thái độ...)
