STT,漢字,音（漢越）,読み方,意味
2868,陰り,ÂM,かげり,"che khuất, bóng tối, chiều hướng xấu"
2869,語り,NGỮ,かたり,chuyện kể
2870,断り,ĐOẠN,ことわり,từ chối
2871,悟り,NGỘ,さとり,"ngộ ra, giác ngộ"
2872,競り,CẠNH,せり,đấu thầu
2873,頼り,LẠI,たより,nhờ cậy
2874,綴り,TRUYẾT,つづり,đánh vần
2875,訛り,NGOA,なまり,âm điệu
2876,外れ,NGOẠI,はずれ,"bung ra, tuột ra"
2877,乱れ,LOẠN,みだれ,"lộn xộn, rối loạn"
2878,跡継ぎ,TÍCH KẾ,あとつぎ,kế thừa
2879,後回し,HẬU HỒI,あとまわし,"hoãn lại, dời lại"
2880,裏返し,LÝ PHẢN,うらがえし,"lộn ngược, lật ngược (trong ra ngoài)"
2881,箇条書き,CÁ ĐIỀU THƯ,かじょうがき,điều khoản
2882,気兼ね,KHÍ KIÊM,きがね,"khách sáo, câu nệ"
2883,区切り,KHU THIẾT,くぎり,"phạm vi, đầu mút"
2884,心掛け,TÂM QUẢI,こころがけ,"ghi nhớ, có dụng ý"
2885,仕掛け,SĨ QUẢI,しかけ,"làm dở dang, cách làm, chuẩn bị"
2886,仕組み,SĨ TỔ,しくみ,"cấu tạo, tổ chức"
2887,下取り,HẠ THỦ,したどり,đổi cũ lấy mới (bù thêm tiền)
2888,手当て,THỦ ĐƯƠNG,てあて,"phụ cấp, điều trị bệnh"
2889,手掛かり,THỦ QUẢI,てがかり,"gợi ý, chỗ để vịn"
2890,戸締まり,HỘ ĐẾ,とじまり,khoá cửa
2891,戸惑い,HỘ HOẶC,とまどい,"lạc đường, mất phương hướng"
2892,度忘れ,ĐỘ VONG,どわすれ,chợt quên
2893,共稼ぎ,CỘNG GIÁ,ともかせぎ,vợ chồng đều kiếm tiền
2894,共働き,CỘNG (働: quốc tự),ともばたらき,vợ chồng đều làm việc
2895,値打ち,TRỊ ĐẢ,ねうち,"giá trị, giá cả, đánh giá"
2896,値引き,TRỊ DẪN,ねびき,giảm giá
2897,根回し,CĂN HỒI,ねまわし,"nén chặt rễ, tìm hiểu kĩ (trước khi làm)"
2898,橋渡し,KIỀU ĐỘ,はしわたし,"bắc cầu, dàn xếp, hòa giải"
2899,腹立ち,PHÚC LẬP,はらだち,tức giận
2900,身振り,THÂN CHẤN,みぶり,"cử chỉ, điệu bộ"
2901,無駄遣い,VÔ ĐÀ KHIỂN,むだづかい,phung phí
2902,目盛り,MỤC THỊNH,めもり,"dấu chia độ, vạch thang đo"
2903,夕暮れ,TỊCH MỘ,ゆうぐれ,"chiều tối, hoàng hôn"
2904,夜更かし,DẠ CANH,よふかし,thức khuya
2905,夜更け,DẠ CANH,よふけ,đêm khuya
2906,よそ見,KIẾN,よそみ,nhìn sang hướng khác
2907,行き違い,HÀNH VI,ゆきちがい,"đi ngang qua nhau, hiểu lầm, lạc thư"
2908,受け持ち,THỤ TRÌ,うけもち,đảm nhận
2909,打ち消し,ĐẢ TIÊU,うちけし,"phủ định, phủ nhận"
2910,落ち着き,LẠC TRỨ,おちつき,bình tĩnh
2911,差し引き,SAI DẪN,さしひき,"trừ đi, phần còn lại, tăng giảm"
2912,取り扱い,THỦ TRÁP,とりあつかい,"đối đãi, thao tác"
2913,取り締まり,THỦ ĐẾ,とりしまり,"quản lý, giám sát"
2914,振り出し,CHẤN XUẤT,ふりだし,"lắc ra, giũ tung ra, bắt đầu"
2915,見込み,KIẾN (込: quốc tự),みこみ,"dự định, kì vọng, khả năng"
2916,見積もり,KIẾN TÍCH,みつもり,dự toán
2917,見通し,KIẾN THÔNG,みとおし,"nhìn xa trông rộng, đọc suy nghĩ người khác, dự đoán"
2918,見晴らし,KIẾN TÌNH,みはらし,"tầm nhìn, nhìn ra xa"
2919,申し出,THÂN XUẤT,もうしで,lời đề nghị
2920,割り当て,CÁT ĐƯƠNG,わりあて,"phân bổ, phân chia"
2921,言い訳,NGÔN DỊCH,いいわけ,"biện minh, lý do"
2922,生き甲斐,SINH GIÁP PHỈ,いきがい,lẽ sống
2923,月並み,NGUYỆT TỊNH,つきなみ,tầm thường
2924,継ぎ目,KẾ MỤC,つぎめ,mối nối
2925,勤め先,CẦN TIÊN,つとめさき,nơi làm việc
2926,吊り革,ĐIẾU CÁCH,つりかわ,quai xách
2927,控え室,KHỐNG THẤT,ひかえしつ,"phòng đợi, phòng chờ"
2928,控え目,KHỐNG MỤC,ひかえめ,"có chừng mực, tiết chế"
2929,申し分,THÂN PHÂN,もうしぶん,"bất mãn, than phiền"
